t_names,CTQ_Term,Sex,Region,Effect_Size_Main_Ped,P_Main_Ped,Q_Main_Ped,Significant_Main_Ped,Effect_Size_Cov_Ped,P_Cov_Ped,Q_Cov_Ped,Significant_Cov_Ped,Sample_Size_Ped,Effect_Size_Main_YA,P_Main_YA,Q_Main_YA,Significant_Main_YA,Effect_Size_Cov_YA,P_Cov_YA,Q_Cov_YA,Significant_Cov_YA,Sample_Size_YA,Effect_Size_Main_OA,P_Main_OA,Q_Main_OA,Significant_Main_OA,Effect_Size_Cov_OA,P_Cov_OA,Q_Cov_OA,Significant_Cov_OA,Sample_Size_OA
cortical_thickness,CTQ_Neglect,female,L_caudalmiddlefrontal_thickavg,-0.035 (0.095),7.12e-01,9.30e-01,No,0.105 (0.281),7.10e-01,9.48e-01,No,136,0.027 (0.041),5.13e-01,7.13e-01,No,-0.023 (0.112),8.34e-01,8.81e-01,No,919,0.098 (0.048),4.08e-02,3.09e-01,No,-0.322 (0.117) *,6.17e-03,2.46e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,L_cuneus_thickavg,0.083 (0.094),3.75e-01,8.49e-01,No,0.429 (0.276),1.23e-01,8.28e-01,No,136,0.042 (0.041),3.01e-01,6.24e-01,No,-0.017 (0.112),8.78e-01,9.05e-01,No,919,-0.074 (0.048),1.20e-01,4.09e-01,No,-0.005 (0.117),9.69e-01,9.91e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_entorhil_thickavg,0.084 (0.095),3.79e-01,8.49e-01,No,-0.006 (0.281),9.82e-01,9.85e-01,No,136,-0.074 (0.04),6.72e-02,5.08e-01,No,-0.144 (0.111),1.97e-01,3.35e-01,No,919,0.031 (0.048),5.16e-01,8.76e-01,No,-0.051 (0.118),6.67e-01,7.83e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_fusiform_thickavg,0.075 (0.095),4.32e-01,8.49e-01,No,-0.046 (0.281),8.71e-01,9.48e-01,No,136,-0.06 (0.041),1.38e-01,5.40e-01,No,0.127 (0.112),2.57e-01,4.06e-01,No,919,-0.018 (0.048),7.01e-01,8.82e-01,No,0.338 (0.117) *,3.97e-03,1.93e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,L_inferiorparietal_thickavg,0.026 (0.094),7.87e-01,9.30e-01,No,-0.455 (0.279),1.05e-01,8.28e-01,No,136,-0.023 (0.041),5.70e-01,7.32e-01,No,-0.029 (0.112),7.93e-01,8.68e-01,No,919,-0.001 (0.048),9.83e-01,9.95e-01,No,-0.193 (0.117),1.01e-01,2.09e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_inferiortemporal_thickavg,-0.077 (0.095),4.22e-01,8.49e-01,No,0.322 (0.28),2.52e-01,8.28e-01,No,136,-0.046 (0.041),2.61e-01,6.12e-01,No,0.168 (0.112),1.34e-01,2.53e-01,No,919,0.058 (0.047),2.23e-01,5.41e-01,No,0.318 (0.116) *,6.29e-03,2.46e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,L_isthmuscingulate_thickavg,-0.02 (0.095),8.34e-01,9.30e-01,No,-0.378 (0.279),1.77e-01,8.28e-01,No,136,-0.053 (0.04),1.86e-01,5.50e-01,No,-0.349 (0.111) *,1.67e-03,1.13e-02,Yes,919,0.057 (0.046),2.17e-01,5.41e-01,No,-0.696 (0.114) *,1.74e-09,1.18e-07,Yes,609
cortical_thickness,CTQ_Neglect,female,L_lateraloccipital_thickavg,-0.02 (0.095),8.33e-01,9.30e-01,No,-0.126 (0.281),6.55e-01,9.48e-01,No,136,-0.041 (0.04),3.09e-01,6.24e-01,No,-0.24 (0.111),3.12e-02,1.01e-01,No,919,0.016 (0.047),7.30e-01,8.88e-01,No,-0.375 (0.117) *,1.34e-03,9.13e-03,Yes,609
cortical_thickness,CTQ_Neglect,female,L_lateralorbitofrontal_thickavg,0.148 (0.094),1.17e-01,8.49e-01,No,-0.593 (0.276),3.36e-02,6.49e-01,No,136,0.057 (0.04),1.59e-01,5.40e-01,No,-0.313 (0.112) *,5.19e-03,2.71e-02,Yes,919,0.035 (0.048),4.68e-01,8.38e-01,No,-0.224 (0.117),5.68e-02,1.49e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_lingual_thickavg,0.161 (0.094),9.00e-02,8.49e-01,No,-0.106 (0.279),7.04e-01,9.48e-01,No,136,0.001 (0.041),9.71e-01,9.74e-01,No,-0.164 (0.112),1.42e-01,2.61e-01,No,919,-0.067 (0.047),1.55e-01,4.79e-01,No,-0.312 (0.116) *,7.38e-03,2.64e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,L_medialorbitofrontal_thickavg,0.015 (0.095),8.75e-01,9.30e-01,No,-0.273 (0.281),3.32e-01,8.28e-01,No,136,0.048 (0.041),2.41e-01,5.85e-01,No,0.037 (0.112),7.42e-01,8.51e-01,No,919,0.078 (0.048),1.03e-01,4.09e-01,No,0.193 (0.117),9.78e-02,2.09e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_middletemporal_thickavg,0.049 (0.095),6.11e-01,9.15e-01,No,0.038 (0.281),8.93e-01,9.48e-01,No,136,-0.084 (0.041),3.74e-02,3.18e-01,No,0.192 (0.112),8.67e-02,1.84e-01,No,919,-0.009 (0.048),8.50e-01,9.47e-01,No,0.274 (0.117),1.95e-02,6.02e-02,No,609
cortical_thickness,CTQ_Neglect,female,L_parahippocampal_thickavg,0.032 (0.095),7.34e-01,9.30e-01,No,-0.228 (0.281),4.18e-01,8.35e-01,No,136,0.004 (0.04),9.21e-01,9.64e-01,No,-0.301 (0.111) *,7.05e-03,3.35e-02,Yes,919,-0.01 (0.048),8.38e-01,9.47e-01,No,0.004 (0.118),9.70e-01,9.91e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_paracentral_thickavg,-0.045 (0.095),6.37e-01,9.15e-01,No,0.264 (0.281),3.48e-01,8.28e-01,No,136,-0.062 (0.04),1.25e-01,5.40e-01,No,0.538 (0.11) *,1.34e-06,9.12e-05,Yes,919,-0.074 (0.048),1.19e-01,4.09e-01,No,0.323 (0.117) *,6.04e-03,2.46e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,L_parsopercularis_thickavg,-0.071 (0.095),4.55e-01,8.49e-01,No,0.335 (0.28),2.33e-01,8.28e-01,No,136,0.041 (0.041),3.12e-01,6.24e-01,No,-0.003 (0.112),9.77e-01,9.77e-01,No,919,-0.02 (0.048),6.70e-01,8.76e-01,No,0.154 (0.118),1.90e-01,3.49e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_parsorbitalis_thickavg,0.107 (0.095),2.60e-01,8.49e-01,No,0.009 (0.28),9.76e-01,9.85e-01,No,136,0.005 (0.041),8.98e-01,9.64e-01,No,-0.1 (0.112),3.73e-01,5.53e-01,No,919,0.126 (0.048),8.34e-03,2.22e-01,No,0.001 (0.117),9.91e-01,9.91e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_parstriangularis_thickavg,0.068 (0.095),4.75e-01,8.49e-01,No,0.283 (0.279),3.12e-01,8.28e-01,No,136,0.035 (0.041),3.86e-01,6.60e-01,No,-0.031 (0.112),7.82e-01,8.68e-01,No,919,0.082 (0.048),8.33e-02,4.09e-01,No,0.196 (0.117),9.35e-02,2.09e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_pericalcarine_thickavg,0.073 (0.095),4.40e-01,8.49e-01,No,0.258 (0.279),3.58e-01,8.28e-01,No,136,0.007 (0.041),8.65e-01,9.64e-01,No,0.098 (0.112),3.83e-01,5.53e-01,No,919,-0.055 (0.048),2.52e-01,5.41e-01,No,-0.074 (0.117),5.30e-01,6.72e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_postcentral_thickavg,-0.112 (0.094),2.33e-01,8.49e-01,No,0.58 (0.277),3.82e-02,6.49e-01,No,136,-0.049 (0.041),2.30e-01,5.85e-01,No,0.2 (0.112),7.35e-02,1.67e-01,No,919,0.021 (0.048),6.61e-01,8.76e-01,No,-0.002 (0.118),9.86e-01,9.91e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_posteriorcingulate_thickavg,-0.089 (0.093),3.43e-01,8.49e-01,No,-0.443 (0.276),1.11e-01,8.28e-01,No,136,-0.057 (0.04),1.56e-01,5.40e-01,No,-0.383 (0.11) *,5.41e-04,5.25e-03,Yes,919,-0.015 (0.046),7.45e-01,8.88e-01,No,-0.676 (0.113) *,3.70e-09,1.26e-07,Yes,609
cortical_thickness,CTQ_Neglect,female,L_precentral_thickavg,-0.144 (0.095),1.29e-01,8.49e-01,No,0.108 (0.279),7.00e-01,9.48e-01,No,136,-0.053 (0.041),1.95e-01,5.54e-01,No,0.211 (0.112),5.91e-02,1.44e-01,No,919,-0.03 (0.048),5.31e-01,8.76e-01,No,0.165 (0.118),1.61e-01,3.13e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_precuneus_thickavg,0.021 (0.095),8.26e-01,9.30e-01,No,0.033 (0.282),9.06e-01,9.48e-01,No,136,-0.013 (0.041),7.43e-01,9.03e-01,No,0.102 (0.112),3.63e-01,5.53e-01,No,919,-0.107 (0.048),2.49e-02,3.09e-01,No,0.043 (0.117),7.17e-01,8.26e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_rostralanteriorcingulate_thickavg,-0.087 (0.095),3.58e-01,8.49e-01,No,-0.228 (0.279),4.16e-01,8.35e-01,No,136,-0.048 (0.04),2.32e-01,5.85e-01,No,-0.213 (0.111),5.66e-02,1.42e-01,No,919,0.098 (0.048),3.93e-02,3.09e-01,No,-0.351 (0.117) *,2.81e-03,1.59e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,L_rostralmiddlefrontal_thickavg,-0.011 (0.095),9.05e-01,9.33e-01,No,-0.193 (0.281),4.93e-01,8.37e-01,No,136,0.087 (0.04),3.16e-02,3.07e-01,No,0.028 (0.112),8.04e-01,8.68e-01,No,919,0.056 (0.048),2.46e-01,5.41e-01,No,-0.089 (0.118),4.52e-01,6.14e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_superiorfrontal_thickavg,0.143 (0.094),1.30e-01,8.49e-01,No,-0.624 (0.276),2.55e-02,6.49e-01,No,136,0.143 (0.04) *,3.98e-04,2.71e-02,Yes,-0.217 (0.111),5.19e-02,1.42e-01,No,919,0.077 (0.048),1.10e-01,4.09e-01,No,-0.158 (0.118),1.80e-01,3.40e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_superiorparietal_thickavg,0.028 (0.095),7.68e-01,9.30e-01,No,0.29 (0.28),3.01e-01,8.28e-01,No,136,0.011 (0.04),7.90e-01,9.43e-01,No,0.236 (0.112),3.43e-02,1.06e-01,No,919,-0.053 (0.048),2.71e-01,5.58e-01,No,0.117 (0.118),3.21e-01,4.75e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_superiortemporal_thickavg,-0.114 (0.094),2.29e-01,8.49e-01,No,0.525 (0.278),6.10e-02,8.28e-01,No,136,-0.009 (0.041),8.19e-01,9.60e-01,No,0.173 (0.112),1.22e-01,2.37e-01,No,919,-0.112 (0.048),1.93e-02,3.09e-01,No,0.301 (0.117) *,1.02e-02,3.31e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,L_supramargil_thickavg,-0.047 (0.095),6.20e-01,9.15e-01,No,0.082 (0.281),7.70e-01,9.48e-01,No,136,0.035 (0.041),3.90e-01,6.60e-01,No,-0.005 (0.112),9.63e-01,9.77e-01,No,919,-0.087 (0.047),6.86e-02,3.89e-01,No,-0.219 (0.116),6.05e-02,1.52e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_frontalpole_thickavg,0.003 (0.095),9.73e-01,9.73e-01,No,0.104 (0.282),7.11e-01,9.48e-01,No,136,0.069 (0.041),8.69e-02,5.21e-01,No,-0.148 (0.112),1.86e-01,3.24e-01,No,919,0.098 (0.048),4.09e-02,3.09e-01,No,-0.319 (0.117) *,6.52e-03,2.46e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,L_temporalpole_thickavg,0.062 (0.095),5.19e-01,8.82e-01,No,-0.039 (0.281),8.89e-01,9.48e-01,No,136,-0.024 (0.041),5.62e-01,7.32e-01,No,-0.022 (0.112),8.43e-01,8.81e-01,No,919,0.0 (0.048),9.95e-01,9.95e-01,No,0.139 (0.118),2.36e-01,4.12e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_transversetemporal_thickavg,0.18 (0.094),5.73e-02,8.49e-01,No,0.041 (0.277),8.84e-01,9.48e-01,No,136,-0.022 (0.041),5.84e-01,7.35e-01,No,0.206 (0.112),6.57e-02,1.54e-01,No,919,-0.016 (0.048),7.32e-01,8.88e-01,No,0.177 (0.118),1.33e-01,2.65e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_insula_thickavg,-0.032 (0.095),7.37e-01,9.30e-01,No,-0.104 (0.281),7.13e-01,9.48e-01,No,136,-0.066 (0.04),1.01e-01,5.26e-01,No,-0.215 (0.111),5.31e-02,1.42e-01,No,919,0.035 (0.048),4.67e-01,8.38e-01,No,-0.147 (0.118),2.13e-01,3.82e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_bankssts_thickavg,0.029 (0.095),7.60e-01,9.30e-01,No,-0.253 (0.281),3.69e-01,8.28e-01,No,136,-0.032 (0.041),4.32e-01,6.68e-01,No,-0.099 (0.112),3.76e-01,5.53e-01,No,919,-0.089 (0.048),6.34e-02,3.89e-01,No,0.128 (0.117),2.75e-01,4.68e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_caudalanteriorcingulate_thickavg,0.018 (0.095),8.49e-01,9.30e-01,No,-0.327 (0.28),2.45e-01,8.28e-01,No,136,0.006 (0.04),8.78e-01,9.64e-01,No,-0.4 (0.111) *,3.30e-04,3.73e-03,Yes,919,0.024 (0.048),6.12e-01,8.76e-01,No,-0.338 (0.117) *,3.90e-03,1.93e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,R_caudalmiddlefrontal_thickavg,0.113 (0.095),2.36e-01,8.49e-01,No,-0.078 (0.28),7.81e-01,9.48e-01,No,136,0.029 (0.04),4.72e-01,6.98e-01,No,-0.27 (0.112),1.56e-02,5.91e-02,No,919,-0.022 (0.047),6.46e-01,8.76e-01,No,-0.398 (0.116) *,6.47e-04,5.50e-03,Yes,609
cortical_thickness,CTQ_Neglect,female,R_cuneus_thickavg,0.129 (0.094),1.73e-01,8.49e-01,No,0.239 (0.277),3.89e-01,8.28e-01,No,136,-0.017 (0.041),6.82e-01,8.43e-01,No,0.039 (0.112),7.28e-01,8.51e-01,No,919,-0.041 (0.048),3.90e-01,7.37e-01,No,0.056 (0.118),6.37e-01,7.59e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_entorhil_thickavg,-0.096 (0.095),3.13e-01,8.49e-01,No,-0.127 (0.28),6.49e-01,9.48e-01,No,136,-0.07 (0.04),7.73e-02,5.21e-01,No,-0.479 (0.109) *,1.32e-05,2.98e-04,Yes,919,0.01 (0.048),8.29e-01,9.47e-01,No,-0.359 (0.117) *,2.16e-03,1.34e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,R_fusiform_thickavg,-0.004 (0.095),9.66e-01,9.73e-01,No,-0.288 (0.28),3.06e-01,8.28e-01,No,136,0.001 (0.041),9.74e-01,9.74e-01,No,0.036 (0.112),7.51e-01,8.51e-01,No,919,0.023 (0.048),6.27e-01,8.76e-01,No,0.117 (0.118),3.20e-01,4.75e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_inferiorparietal_thickavg,-0.069 (0.095),4.71e-01,8.49e-01,No,-0.039 (0.281),8.89e-01,9.48e-01,No,136,-0.028 (0.041),4.93e-01,7.07e-01,No,0.154 (0.112),1.70e-01,3.05e-01,No,919,-0.03 (0.048),5.30e-01,8.76e-01,No,0.082 (0.118),4.87e-01,6.37e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_inferiortemporal_thickavg,-0.013 (0.095),8.88e-01,9.30e-01,No,0.111 (0.282),6.93e-01,9.48e-01,No,136,-0.024 (0.041),5.53e-01,7.32e-01,No,-0.074 (0.112),5.09e-01,6.78e-01,No,919,0.057 (0.048),2.35e-01,5.41e-01,No,0.115 (0.117),3.28e-01,4.75e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_isthmuscingulate_thickavg,-0.072 (0.094),4.43e-01,8.49e-01,No,-0.349 (0.278),2.12e-01,8.28e-01,No,136,-0.006 (0.04),8.77e-01,9.64e-01,No,-0.319 (0.111) *,4.22e-03,2.55e-02,Yes,919,0.021 (0.047),6.62e-01,8.76e-01,No,-0.547 (0.115) *,2.47e-06,3.36e-05,Yes,609
cortical_thickness,CTQ_Neglect,female,R_lateraloccipital_thickavg,-0.02 (0.095),8.31e-01,9.30e-01,No,0.072 (0.282),8.00e-01,9.48e-01,No,136,-0.122 (0.04),2.66e-03,9.03e-02,No,0.195 (0.112),8.01e-02,1.76e-01,No,919,0.001 (0.048),9.91e-01,9.95e-01,No,0.254 (0.117),3.05e-02,9.01e-02,No,609
cortical_thickness,CTQ_Neglect,female,R_lateralorbitofrontal_thickavg,0.135 (0.094),1.55e-01,8.49e-01,No,-0.407 (0.279),1.47e-01,8.28e-01,No,136,0.03 (0.041),4.64e-01,6.98e-01,No,-0.128 (0.112),2.53e-01,4.06e-01,No,919,0.161 (0.048),7.64e-04,5.20e-02,No,-0.225 (0.117),5.43e-02,1.48e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_lingual_thickavg,0.151 (0.093),1.09e-01,8.49e-01,No,0.265 (0.276),3.39e-01,8.28e-01,No,136,0.089 (0.04),2.66e-02,3.01e-01,No,-0.501 (0.111) *,6.97e-06,2.37e-04,Yes,919,-0.023 (0.047),6.25e-01,8.76e-01,No,-0.425 (0.116) *,2.64e-04,2.57e-03,Yes,609
cortical_thickness,CTQ_Neglect,female,R_medialorbitofrontal_thickavg,0.059 (0.095),5.38e-01,8.92e-01,No,-0.21 (0.281),4.56e-01,8.37e-01,No,136,0.055 (0.04),1.72e-01,5.50e-01,No,0.214 (0.111),5.52e-02,1.42e-01,No,919,0.027 (0.047),5.66e-01,8.76e-01,No,0.375 (0.116) *,1.30e-03,9.13e-03,Yes,609
cortical_thickness,CTQ_Neglect,female,R_middletemporal_thickavg,-0.055 (0.095),5.67e-01,9.15e-01,No,0.078 (0.281),7.81e-01,9.48e-01,No,136,-0.097 (0.04),1.57e-02,2.13e-01,No,-0.185 (0.111),9.56e-02,1.97e-01,No,919,-0.061 (0.048),2.01e-01,5.38e-01,No,0.073 (0.118),5.34e-01,6.72e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_parahippocampal_thickavg,0.026 (0.095),7.82e-01,9.30e-01,No,-0.214 (0.281),4.47e-01,8.37e-01,No,136,-0.059 (0.04),1.42e-01,5.40e-01,No,-0.297 (0.111) *,7.39e-03,3.35e-02,Yes,919,0.003 (0.048),9.44e-01,9.95e-01,No,-0.303 (0.117) *,9.68e-03,3.29e-02,Yes,609
cortical_thickness,CTQ_Neglect,female,R_paracentral_thickavg,-0.177 (0.094),6.18e-02,8.49e-01,No,0.24 (0.278),3.90e-01,8.28e-01,No,136,-0.032 (0.04),4.24e-01,6.68e-01,No,0.374 (0.111) *,7.96e-04,6.77e-03,Yes,919,-0.062 (0.048),1.95e-01,5.38e-01,No,0.227 (0.117),5.38e-02,1.48e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_parsopercularis_thickavg,-0.048 (0.094),6.11e-01,9.15e-01,No,-0.441 (0.277),1.14e-01,8.28e-01,No,136,0.059 (0.04),1.47e-01,5.40e-01,No,-0.354 (0.111) *,1.55e-03,1.13e-02,Yes,919,-0.065 (0.048),1.76e-01,5.21e-01,No,-0.118 (0.117),3.13e-01,4.75e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_parsorbitalis_thickavg,0.044 (0.095),6.46e-01,9.15e-01,No,-0.199 (0.281),4.80e-01,8.37e-01,No,136,-0.023 (0.041),5.67e-01,7.32e-01,No,-0.077 (0.112),4.89e-01,6.78e-01,No,919,0.079 (0.048),1.01e-01,4.09e-01,No,-0.034 (0.117),7.71e-01,8.59e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_parstriangularis_thickavg,0.085 (0.095),3.73e-01,8.49e-01,No,0.196 (0.279),4.83e-01,8.37e-01,No,136,0.034 (0.041),3.97e-01,6.60e-01,No,-0.226 (0.112),4.33e-02,1.28e-01,No,919,0.061 (0.048),2.06e-01,5.38e-01,No,-0.01 (0.118),9.31e-01,9.89e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_pericalcarine_thickavg,0.098 (0.094),3.01e-01,8.49e-01,No,0.343 (0.277),2.17e-01,8.28e-01,No,136,0.039 (0.041),3.42e-01,6.47e-01,No,-0.141 (0.112),2.10e-01,3.48e-01,No,919,-0.091 (0.048),5.81e-02,3.89e-01,No,-0.084 (0.117),4.73e-01,6.30e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_postcentral_thickavg,-0.127 (0.093),1.76e-01,8.49e-01,No,0.658 (0.276),1.84e-02,6.49e-01,No,136,0.038 (0.041),3.54e-01,6.50e-01,No,-0.053 (0.112),6.36e-01,8.16e-01,No,919,0.007 (0.048),8.92e-01,9.63e-01,No,0.07 (0.118),5.52e-01,6.83e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_posteriorcingulate_thickavg,-0.064 (0.094),4.98e-01,8.68e-01,No,-0.327 (0.279),2.42e-01,8.28e-01,No,136,0.034 (0.04),3.98e-01,6.60e-01,No,-0.275 (0.112),1.38e-02,5.53e-02,No,919,0.019 (0.047),6.92e-01,8.82e-01,No,-0.579 (0.115) *,5.82e-07,9.89e-06,Yes,609
cortical_thickness,CTQ_Neglect,female,R_precentral_thickavg,-0.187 (0.094),4.91e-02,8.49e-01,No,0.288 (0.278),3.01e-01,8.28e-01,No,136,-0.045 (0.041),2.71e-01,6.15e-01,No,0.055 (0.112),6.21e-01,8.12e-01,No,919,-0.079 (0.048),9.92e-02,4.09e-01,No,-0.015 (0.117),8.97e-01,9.68e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_precuneus_thickavg,-0.039 (0.095),6.81e-01,9.30e-01,No,-0.053 (0.281),8.50e-01,9.48e-01,No,136,0.032 (0.04),4.32e-01,6.68e-01,No,0.257 (0.111),2.13e-02,7.26e-02,No,919,-0.106 (0.048),2.74e-02,3.09e-01,No,0.193 (0.117),1.01e-01,2.09e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_rostralanteriorcingulate_thickavg,-0.123 (0.094),1.95e-01,8.49e-01,No,-0.205 (0.278),4.61e-01,8.37e-01,No,136,-0.061 (0.04),1.30e-01,5.40e-01,No,-0.096 (0.112),3.92e-01,5.56e-01,No,919,0.044 (0.048),3.62e-01,7.03e-01,No,0.04 (0.118),7.33e-01,8.31e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_rostralmiddlefrontal_thickavg,0.108 (0.095),2.58e-01,8.49e-01,No,-0.005 (0.28),9.85e-01,9.85e-01,No,136,0.106 (0.04),8.72e-03,1.48e-01,No,-0.041 (0.112),7.16e-01,8.51e-01,No,919,0.076 (0.048),1.14e-01,4.09e-01,No,-0.115 (0.118),3.26e-01,4.75e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_superiorfrontal_thickavg,0.155 (0.095),1.03e-01,8.49e-01,No,-0.184 (0.279),5.10e-01,8.46e-01,No,136,0.11 (0.04),6.88e-03,1.48e-01,No,-0.182 (0.112),1.04e-01,2.08e-01,No,919,0.027 (0.048),5.72e-01,8.76e-01,No,-0.209 (0.117),7.51e-02,1.82e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_superiorparietal_thickavg,-0.047 (0.095),6.23e-01,9.15e-01,No,0.163 (0.281),5.64e-01,8.92e-01,No,136,0.005 (0.04),9.08e-01,9.64e-01,No,0.459 (0.11) *,3.58e-05,6.08e-04,Yes,919,-0.001 (0.048),9.76e-01,9.95e-01,No,0.062 (0.118),6.00e-01,7.29e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_superiortemporal_thickavg,-0.075 (0.095),4.34e-01,8.49e-01,No,0.064 (0.281),8.19e-01,9.48e-01,No,136,-0.054 (0.041),1.84e-01,5.50e-01,No,-0.039 (0.112),7.25e-01,8.51e-01,No,919,-0.124 (0.048),9.81e-03,2.22e-01,No,0.12 (0.117),3.06e-01,4.75e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_supramargil_thickavg,-0.13 (0.095),1.71e-01,8.49e-01,No,0.166 (0.28),5.54e-01,8.92e-01,No,136,0.04 (0.04),3.25e-01,6.32e-01,No,-0.266 (0.112),1.74e-02,6.22e-02,No,919,-0.049 (0.048),3.08e-01,6.16e-01,No,-0.195 (0.117),9.62e-02,2.09e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_frontalpole_thickavg,-0.101 (0.095),2.89e-01,8.49e-01,No,0.034 (0.28),9.04e-01,9.48e-01,No,136,0.043 (0.041),2.87e-01,6.24e-01,No,0.075 (0.112),5.04e-01,6.78e-01,No,919,0.022 (0.048),6.41e-01,8.76e-01,No,-0.124 (0.118),2.92e-01,4.75e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_temporalpole_thickavg,0.145 (0.095),1.27e-01,8.49e-01,No,-0.312 (0.279),2.66e-01,8.28e-01,No,136,-0.003 (0.04),9.46e-01,9.74e-01,No,-0.29 (0.111) *,9.49e-03,4.03e-02,Yes,919,0.072 (0.048),1.33e-01,4.32e-01,No,-0.1 (0.118),3.97e-01,5.51e-01,No,609
cortical_thickness,CTQ_Neglect,female,R_transversetemporal_thickavg,0.098 (0.095),3.02e-01,8.49e-01,No,0.048 (0.28),8.65e-01,9.48e-01,No,136,-0.027 (0.04),4.99e-01,7.07e-01,No,0.318 (0.111) *,4.49e-03,2.55e-02,Yes,919,-0.021 (0.047),6.51e-01,8.76e-01,No,0.443 (0.116) *,1.47e-04,1.66e-03,Yes,609
cortical_thickness,CTQ_Neglect,female,R_insula_thickavg,-0.1 (0.094),2.86e-01,8.49e-01,No,-0.392 (0.276),1.58e-01,8.28e-01,No,136,-0.048 (0.041),2.34e-01,5.85e-01,No,0.049 (0.112),6.63e-01,8.35e-01,No,919,0.055 (0.048),2.55e-01,5.41e-01,No,-0.025 (0.118),8.30e-01,9.10e-01,No,609
cortical_thickness,CTQ_Neglect,male,L_bankssts_thickavg,-0.08 (0.09),3.78e-01,9.97e-01,No,-0.277 (0.257),2.84e-01,5.52e-01,No,133,-0.084 (0.045),6.19e-02,3.13e-01,No,0.146 (0.117),2.11e-01,3.49e-01,No,586,-0.079 (0.051),1.21e-01,9.51e-01,No,0.201 (0.121),9.83e-02,2.95e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_caudalanteriorcingulate_thickavg,-0.039 (0.089),6.63e-01,9.97e-01,No,-0.505 (0.255),4.99e-02,2.82e-01,No,133,0.044 (0.045),3.27e-01,5.94e-01,No,-0.275 (0.117),1.86e-02,7.91e-02,No,586,-0.023 (0.051),6.54e-01,9.51e-01,No,-0.221 (0.121),6.87e-02,2.33e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_caudalmiddlefrontal_thickavg,-0.047 (0.09),6.00e-01,9.97e-01,No,0.395 (0.258),1.27e-01,4.33e-01,No,133,0.038 (0.045),4.01e-01,6.39e-01,No,-0.299 (0.116),1.06e-02,5.53e-02,No,586,-0.011 (0.051),8.22e-01,9.64e-01,No,-0.079 (0.122),5.18e-01,6.65e-01,No,446
cortical_thickness,CTQ_Neglect,male,L_cuneus_thickavg,-0.037 (0.091),6.87e-01,9.97e-01,No,0.117 (0.26),6.53e-01,8.08e-01,No,133,0.081 (0.045),7.24e-02,3.13e-01,No,-0.115 (0.117),3.25e-01,4.71e-01,No,586,0.026 (0.051),6.05e-01,9.51e-01,No,-0.086 (0.122),4.83e-01,6.44e-01,No,446
