t_names,CTQ_Term,Sex,Region,Effect_Size_Main_Ped,P_Main_Ped,Q_Main_Ped,Significant_Main_Ped,Effect_Size_Cov_Ped,P_Cov_Ped,Q_Cov_Ped,Significant_Cov_Ped,Sample_Size_Ped,Effect_Size_Main_YA,P_Main_YA,Q_Main_YA,Significant_Main_YA,Effect_Size_Cov_YA,P_Cov_YA,Q_Cov_YA,Significant_Cov_YA,Sample_Size_YA,Effect_Size_Main_OA,P_Main_OA,Q_Main_OA,Significant_Main_OA,Effect_Size_Cov_OA,P_Cov_OA,Q_Cov_OA,Significant_Cov_OA,Sample_Size_OA
cortical_thickness,CTQ_Neglect,female,L_cuneus_thickavg,-0.068 (0.307),8.29e-01,9.72e-01,No,-0.07 (0.154),6.57e-01,7.45e-01,No,14,-0.002 (0.046),9.57e-01,9.57e-01,No,0.033 (0.019),9.48e-02,4.94e-01,No,486,0.091 (0.057),1.10e-01,6.95e-01,No,0.013 (0.018),4.62e-01,7.67e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_entorhil_thickavg,-0.096 (0.277),7.35e-01,9.28e-01,No,0.208 (0.139),1.64e-01,3.01e-01,No,14,-0.071 (0.046),1.24e-01,5.71e-01,No,0.002 (0.019),9.32e-01,9.52e-01,No,486,0.01 (0.056),8.60e-01,9.88e-01,No,0.049 (0.018),6.79e-03,1.14e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_fusiform_thickavg,-0.0 (0.3),1.00e+00,1.00e+00,No,0.125 (0.151),4.23e-01,5.87e-01,No,14,-0.067 (0.046),1.42e-01,5.71e-01,No,0.004 (0.019),8.19e-01,9.40e-01,No,486,-0.034 (0.056),5.41e-01,9.03e-01,No,0.063 (0.018) *,4.52e-04,3.07e-02,Yes,323
cortical_thickness,CTQ_Neglect,female,L_inferiorparietal_thickavg,-0.238 (0.302),4.46e-01,8.20e-01,No,-0.031 (0.152),8.39e-01,8.78e-01,No,14,-0.086 (0.046),5.91e-02,5.71e-01,No,0.007 (0.019),7.13e-01,8.51e-01,No,486,-0.015 (0.057),7.95e-01,9.82e-01,No,-0.01 (0.018),5.87e-01,8.02e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_inferiortemporal_thickavg,0.414 (0.282),1.70e-01,7.72e-01,No,0.103 (0.142),4.81e-01,6.29e-01,No,14,-0.141 (0.045),1.96e-03,1.33e-01,No,0.01 (0.019),5.88e-01,7.69e-01,No,486,-0.073 (0.056),1.98e-01,6.95e-01,No,0.039 (0.018),3.24e-02,2.72e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_isthmuscingulate_thickavg,-0.204 (0.304),5.16e-01,8.50e-01,No,-0.045 (0.153),7.74e-01,8.36e-01,No,14,0.013 (0.046),7.79e-01,9.37e-01,No,-0.018 (0.019),3.64e-01,7.62e-01,No,486,-0.054 (0.057),3.43e-01,7.78e-01,No,0.01 (0.018),6.01e-01,8.02e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_lateraloccipital_thickavg,0.117 (0.246),6.44e-01,9.05e-01,No,0.314 (0.124),2.73e-02,1.54e-01,No,14,0.046 (0.046),3.16e-01,8.07e-01,No,-0.014 (0.019),4.68e-01,7.62e-01,No,486,-0.02 (0.056),7.24e-01,9.72e-01,No,-0.06 (0.018) *,9.03e-04,3.07e-02,Yes,323
cortical_thickness,CTQ_Neglect,female,L_lateralorbitofrontal_thickavg,-0.224 (0.3),4.69e-01,8.40e-01,No,-0.096 (0.151),5.39e-01,6.54e-01,No,14,0.005 (0.046),9.07e-01,9.37e-01,No,-0.0 (0.02),9.97e-01,9.97e-01,No,486,-0.069 (0.057),2.24e-01,6.95e-01,No,0.003 (0.018),8.65e-01,9.15e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_lingual_thickavg,0.362 (0.29),2.38e-01,7.72e-01,No,0.04 (0.146),7.87e-01,8.36e-01,No,14,0.07 (0.045),1.26e-01,5.71e-01,No,0.052 (0.019),7.64e-03,1.30e-01,No,486,0.048 (0.057),3.96e-01,8.42e-01,No,0.016 (0.018),3.76e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_medialorbitofrontal_thickavg,0.32 (0.241),2.11e-01,7.72e-01,No,-0.237 (0.121),7.57e-02,2.34e-01,No,14,0.073 (0.046),1.12e-01,5.71e-01,No,0.003 (0.019),8.81e-01,9.52e-01,No,486,-0.02 (0.057),7.31e-01,9.72e-01,No,0.021 (0.018),2.44e-01,6.63e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_middletemporal_thickavg,0.2 (0.304),5.25e-01,8.50e-01,No,0.009 (0.153),9.52e-01,9.52e-01,No,14,-0.048 (0.046),2.90e-01,8.07e-01,No,0.015 (0.019),4.30e-01,7.62e-01,No,486,-0.032 (0.057),5.68e-01,9.19e-01,No,0.034 (0.018),5.78e-02,3.93e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_parahippocampal_thickavg,-0.577 (0.22),2.37e-02,7.72e-01,No,0.146 (0.111),2.12e-01,3.65e-01,No,14,0.015 (0.046),7.40e-01,9.37e-01,No,0.015 (0.019),4.51e-01,7.62e-01,No,486,-0.089 (0.056),1.17e-01,6.95e-01,No,0.022 (0.018),2.29e-01,6.48e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_paracentral_thickavg,-0.351 (0.235),1.64e-01,7.72e-01,No,-0.321 (0.118),2.01e-02,1.36e-01,No,14,-0.004 (0.046),9.23e-01,9.37e-01,No,-0.002 (0.02),9.33e-01,9.52e-01,No,486,-0.007 (0.057),9.01e-01,9.88e-01,No,-0.01 (0.018),5.95e-01,8.02e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_parsopercularis_thickavg,0.218 (0.241),3.85e-01,8.15e-01,No,-0.271 (0.121),4.72e-02,1.89e-01,No,14,-0.012 (0.046),7.97e-01,9.37e-01,No,0.008 (0.019),6.77e-01,8.32e-01,No,486,-0.049 (0.057),3.87e-01,8.42e-01,No,0.026 (0.018),1.52e-01,6.09e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_parsorbitalis_thickavg,0.112 (0.308),7.23e-01,9.28e-01,No,0.01 (0.155),9.47e-01,9.52e-01,No,14,0.026 (0.046),5.75e-01,9.37e-01,No,-0.011 (0.019),5.76e-01,7.69e-01,No,486,-0.019 (0.057),7.44e-01,9.72e-01,No,-0.015 (0.018),4.22e-01,7.52e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_parstriangularis_thickavg,-0.268 (0.212),2.33e-01,7.72e-01,No,-0.373 (0.107),4.96e-03,7.35e-02,No,14,0.039 (0.046),4.00e-01,8.78e-01,No,-0.008 (0.019),6.86e-01,8.32e-01,No,486,0.066 (0.057),2.44e-01,6.95e-01,No,0.001 (0.018),9.75e-01,9.75e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_pericalcarine_thickavg,-0.422 (0.281),1.61e-01,7.72e-01,No,-0.094 (0.141),5.21e-01,6.54e-01,No,14,0.027 (0.046),5.51e-01,9.37e-01,No,0.053 (0.019),6.75e-03,1.30e-01,No,486,0.09 (0.057),1.14e-01,6.95e-01,No,0.021 (0.018),2.56e-01,6.70e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_postcentral_thickavg,-0.317 (0.265),2.56e-01,7.72e-01,No,-0.247 (0.133),9.00e-02,2.34e-01,No,14,-0.073 (0.046),1.12e-01,5.71e-01,No,0.034 (0.019),8.28e-02,4.69e-01,No,486,0.078 (0.056),1.66e-01,6.95e-01,No,-0.048 (0.018),8.36e-03,1.14e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_posteriorcingulate_thickavg,-0.104 (0.303),7.37e-01,9.28e-01,No,-0.105 (0.152),5.05e-01,6.48e-01,No,14,0.034 (0.046),4.53e-01,9.33e-01,No,-0.002 (0.019),9.00e-01,9.52e-01,No,486,-0.132 (0.056),1.90e-02,5.12e-01,No,0.029 (0.018),1.08e-01,5.65e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_precentral_thickavg,-0.025 (0.271),9.28e-01,9.72e-01,No,-0.247 (0.136),9.74e-02,2.34e-01,No,14,-0.013 (0.046),7.84e-01,9.37e-01,No,-0.007 (0.02),7.35e-01,8.61e-01,No,486,0.006 (0.057),9.15e-01,9.88e-01,No,-0.015 (0.018),3.99e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_precuneus_thickavg,-0.316 (0.251),2.33e-01,7.72e-01,No,-0.289 (0.126),4.27e-02,1.81e-01,No,14,0.017 (0.046),7.03e-01,9.37e-01,No,-0.009 (0.019),6.51e-01,8.32e-01,No,486,0.064 (0.057),2.58e-01,6.95e-01,No,0.027 (0.018),1.42e-01,6.05e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_rostralanteriorcingulate_thickavg,0.283 (0.245),2.73e-01,7.72e-01,No,0.308 (0.123),2.94e-02,1.54e-01,No,14,-0.005 (0.046),9.14e-01,9.37e-01,No,-0.015 (0.019),4.52e-01,7.62e-01,No,486,-0.007 (0.057),8.99e-01,9.88e-01,No,0.012 (0.018),5.27e-01,8.02e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_rostralmiddlefrontal_thickavg,-0.404 (0.259),1.48e-01,7.72e-01,No,-0.239 (0.13),9.37e-02,2.34e-01,No,14,0.085 (0.046),6.26e-02,5.71e-01,No,-0.021 (0.019),2.81e-01,7.08e-01,No,486,-0.002 (0.057),9.75e-01,9.89e-01,No,-0.016 (0.018),3.93e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_superiorfrontal_thickavg,0.371 (0.288),2.24e-01,7.72e-01,No,0.087 (0.145),5.60e-01,6.68e-01,No,14,0.074 (0.045),1.03e-01,5.71e-01,No,-0.069 (0.019) *,3.36e-04,2.29e-02,Yes,486,-0.021 (0.056),7.13e-01,9.72e-01,No,-0.048 (0.018),7.79e-03,1.14e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_superiorparietal_thickavg,0.166 (0.291),5.79e-01,8.94e-01,No,-0.134 (0.146),3.80e-01,5.38e-01,No,14,-0.016 (0.046),7.31e-01,9.37e-01,No,0.035 (0.019),6.87e-02,4.38e-01,No,486,0.007 (0.057),9.04e-01,9.88e-01,No,-0.022 (0.018),2.25e-01,6.48e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_superiortemporal_thickavg,0.235 (0.272),4.07e-01,8.15e-01,No,0.238 (0.137),1.10e-01,2.34e-01,No,14,0.015 (0.046),7.50e-01,9.37e-01,No,0.026 (0.019),1.89e-01,6.51e-01,No,486,-0.072 (0.057),2.04e-01,6.95e-01,No,-0.006 (0.018),7.29e-01,8.41e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_supramargil_thickavg,-0.339 (0.28),2.51e-01,7.72e-01,No,-0.177 (0.141),2.34e-01,3.79e-01,No,14,-0.043 (0.046),3.43e-01,8.07e-01,No,-0.011 (0.019),5.84e-01,7.69e-01,No,486,-0.118 (0.056),3.72e-02,6.32e-01,No,-0.025 (0.018),1.69e-01,6.14e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_frontalpole_thickavg,0.409 (0.282),1.75e-01,7.72e-01,No,0.105 (0.142),4.75e-01,6.29e-01,No,14,0.067 (0.046),1.43e-01,5.71e-01,No,-0.024 (0.019),2.13e-01,6.51e-01,No,486,-0.106 (0.056),6.08e-02,6.95e-01,No,-0.042 (0.018),1.91e-02,2.01e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_temporalpole_thickavg,0.024 (0.216),9.12e-01,9.72e-01,No,0.363 (0.109),6.65e-03,7.54e-02,No,14,-0.018 (0.046),6.93e-01,9.37e-01,No,-0.014 (0.019),4.60e-01,7.62e-01,No,486,-0.101 (0.057),7.52e-02,6.95e-01,No,0.007 (0.018),6.85e-01,8.31e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_transversetemporal_thickavg,0.075 (0.271),7.87e-01,9.56e-01,No,0.251 (0.136),9.17e-02,2.34e-01,No,14,-0.035 (0.046),4.51e-01,9.33e-01,No,0.018 (0.019),3.66e-01,7.62e-01,No,486,-0.035 (0.057),5.44e-01,9.03e-01,No,-0.006 (0.018),7.42e-01,8.41e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_insula_thickavg,0.477 (0.216),4.96e-02,7.72e-01,No,0.33 (0.109),1.12e-02,8.49e-02,No,14,-0.067 (0.046),1.42e-01,5.71e-01,No,-0.024 (0.019),2.15e-01,6.51e-01,No,486,0.02 (0.057),7.28e-01,9.72e-01,No,-0.01 (0.018),5.65e-01,8.02e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_bankssts_thickavg,-0.154 (0.293),6.10e-01,9.01e-01,No,-0.162 (0.147),2.95e-01,4.43e-01,No,14,0.031 (0.046),5.04e-01,9.37e-01,No,0.003 (0.019),8.72e-01,9.52e-01,No,486,-0.055 (0.057),3.35e-01,7.78e-01,No,0.023 (0.018),2.05e-01,6.48e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_caudalanteriorcingulate_thickavg,0.325 (0.281),2.71e-01,7.72e-01,No,0.18 (0.141),2.30e-01,3.79e-01,No,14,0.007 (0.046),8.76e-01,9.37e-01,No,-0.012 (0.019),5.27e-01,7.62e-01,No,486,0.015 (0.057),7.86e-01,9.82e-01,No,0.011 (0.018),5.44e-01,8.02e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_caudalmiddlefrontal_thickavg,0.06 (0.271),8.29e-01,9.72e-01,No,-0.234 (0.136),1.14e-01,2.34e-01,No,14,0.095 (0.045),3.58e-02,5.71e-01,No,-0.048 (0.019),1.35e-02,1.53e-01,No,486,-0.024 (0.057),6.78e-01,9.72e-01,No,-0.019 (0.018),2.94e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_cuneus_thickavg,0.037 (0.296),9.03e-01,9.72e-01,No,0.152 (0.149),3.30e-01,4.77e-01,No,14,-0.006 (0.046),8.97e-01,9.37e-01,No,0.028 (0.019),1.55e-01,6.18e-01,No,486,0.074 (0.057),1.91e-01,6.95e-01,No,-0.025 (0.018),1.72e-01,6.14e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_entorhil_thickavg,-0.079 (0.243),7.50e-01,9.28e-01,No,0.3 (0.122),3.21e-02,1.56e-01,No,14,-0.027 (0.046),5.58e-01,9.37e-01,No,-0.022 (0.019),2.62e-01,7.08e-01,No,486,0.044 (0.057),4.43e-01,8.94e-01,No,-0.005 (0.018),8.01e-01,8.65e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_fusiform_thickavg,0.46 (0.253),9.67e-02,7.72e-01,No,0.238 (0.127),8.83e-02,2.34e-01,No,14,0.006 (0.046),8.89e-01,9.37e-01,No,-0.014 (0.019),4.79e-01,7.62e-01,No,486,-0.019 (0.057),7.32e-01,9.72e-01,No,0.023 (0.018),2.15e-01,6.48e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_inferiorparietal_thickavg,-0.543 (0.252),5.44e-02,7.72e-01,No,-0.186 (0.127),1.70e-01,3.05e-01,No,14,0.012 (0.046),7.95e-01,9.37e-01,No,-0.011 (0.019),5.58e-01,7.69e-01,No,486,0.029 (0.057),6.06e-01,9.58e-01,No,-0.008 (0.018),6.73e-01,8.31e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_inferiortemporal_thickavg,0.14 (0.254),5.92e-01,8.94e-01,No,0.296 (0.128),4.08e-02,1.81e-01,No,14,-0.064 (0.046),1.60e-01,5.72e-01,No,-0.021 (0.019),2.78e-01,7.08e-01,No,486,0.001 (0.057),9.89e-01,9.89e-01,No,0.017 (0.018),3.54e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_isthmuscingulate_thickavg,-0.203 (0.304),5.17e-01,8.50e-01,No,-0.016 (0.153),9.19e-01,9.47e-01,No,14,0.027 (0.046),5.59e-01,9.37e-01,No,-0.003 (0.019),8.88e-01,9.52e-01,No,486,-0.134 (0.056),1.70e-02,5.12e-01,No,0.032 (0.018),7.85e-02,4.85e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_lateraloccipital_thickavg,0.277 (0.26),3.09e-01,7.95e-01,No,0.27 (0.131),6.31e-02,2.04e-01,No,14,-0.029 (0.046),5.22e-01,9.37e-01,No,-0.017 (0.019),3.72e-01,7.62e-01,No,486,0.008 (0.056),8.86e-01,9.88e-01,No,-0.042 (0.018),2.07e-02,2.01e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_lateralorbitofrontal_thickavg,0.2 (0.301),5.21e-01,8.50e-01,No,-0.046 (0.151),7.68e-01,8.36e-01,No,14,0.033 (0.046),4.76e-01,9.37e-01,No,0.013 (0.019),4.95e-01,7.62e-01,No,486,-0.055 (0.057),3.32e-01,7.78e-01,No,0.01 (0.018),5.85e-01,8.02e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_lingual_thickavg,0.255 (0.284),3.88e-01,8.15e-01,No,0.188 (0.143),2.14e-01,3.65e-01,No,14,0.02 (0.046),6.60e-01,9.37e-01,No,0.022 (0.019),2.69e-01,7.08e-01,No,486,0.129 (0.056),2.26e-02,5.12e-01,No,0.005 (0.018),8.01e-01,8.65e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_medialorbitofrontal_thickavg,-0.436 (0.248),1.06e-01,7.72e-01,No,-0.265 (0.125),5.68e-02,1.97e-01,No,14,0.011 (0.046),8.13e-01,9.37e-01,No,0.013 (0.019),5.18e-01,7.62e-01,No,486,0.002 (0.057),9.69e-01,9.89e-01,No,0.017 (0.018),3.58e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_middletemporal_thickavg,-0.273 (0.253),3.03e-01,7.95e-01,No,0.226 (0.127),1.04e-01,2.34e-01,No,14,-0.043 (0.046),3.44e-01,8.07e-01,No,-0.014 (0.019),4.84e-01,7.62e-01,No,486,-0.062 (0.057),2.76e-01,6.95e-01,No,0.027 (0.018),1.36e-01,6.05e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_parahippocampal_thickavg,-0.343 (0.246),1.90e-01,7.72e-01,No,0.216 (0.124),1.09e-01,2.34e-01,No,14,0.051 (0.046),2.65e-01,8.07e-01,No,0.013 (0.019),5.15e-01,7.62e-01,No,486,-0.085 (0.057),1.36e-01,6.95e-01,No,-0.006 (0.018),7.31e-01,8.41e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_paracentral_thickavg,-0.315 (0.268),2.65e-01,7.72e-01,No,-0.236 (0.135),1.07e-01,2.34e-01,No,14,0.01 (0.046),8.23e-01,9.37e-01,No,-0.02 (0.019),2.98e-01,7.23e-01,No,486,0.035 (0.057),5.42e-01,9.03e-01,No,0.007 (0.018),6.96e-01,8.31e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_parsopercularis_thickavg,0.11 (0.253),6.70e-01,9.12e-01,No,-0.273 (0.127),5.42e-02,1.97e-01,No,14,0.009 (0.046),8.53e-01,9.37e-01,No,-0.014 (0.019),4.71e-01,7.62e-01,No,486,0.004 (0.057),9.39e-01,9.89e-01,No,0.001 (0.018),9.75e-01,9.75e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_parsorbitalis_thickavg,-0.188 (0.213),3.96e-01,8.15e-01,No,-0.375 (0.107),4.94e-03,7.35e-02,No,14,-0.046 (0.046),3.18e-01,8.07e-01,No,0.015 (0.019),4.36e-01,7.62e-01,No,486,0.015 (0.057),7.88e-01,9.82e-01,No,0.014 (0.018),4.45e-01,7.57e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_parstriangularis_thickavg,-0.185 (0.225),4.28e-01,8.20e-01,No,-0.356 (0.113),9.29e-03,7.90e-02,No,14,0.071 (0.046),1.21e-01,5.71e-01,No,0.049 (0.019),1.16e-02,1.53e-01,No,486,0.064 (0.057),2.60e-01,6.95e-01,No,0.028 (0.018),1.18e-01,5.71e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_pericalcarine_thickavg,-0.607 (0.197),1.06e-02,7.21e-01,No,0.178 (0.099),9.99e-02,2.34e-01,No,14,0.032 (0.046),4.86e-01,9.37e-01,No,0.035 (0.019),7.08e-02,4.38e-01,No,486,0.063 (0.057),2.71e-01,6.95e-01,No,-0.009 (0.018),6.17e-01,8.06e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_postcentral_thickavg,-0.361 (0.198),9.55e-02,7.72e-01,No,-0.386 (0.099),2.54e-03,7.35e-02,No,14,-0.039 (0.046),3.88e-01,8.78e-01,No,0.036 (0.019),6.52e-02,4.38e-01,No,486,0.103 (0.057),7.07e-02,6.95e-01,No,-0.002 (0.018),9.06e-01,9.34e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_posteriorcingulate_thickavg,-0.023 (0.289),9.38e-01,9.72e-01,No,0.177 (0.145),2.48e-01,3.83e-01,No,14,0.006 (0.046),8.91e-01,9.37e-01,No,0.017 (0.019),3.82e-01,7.62e-01,No,486,-0.038 (0.057),5.01e-01,9.03e-01,No,0.011 (0.018),5.47e-01,8.02e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_precentral_thickavg,0.206 (0.208),3.42e-01,8.15e-01,No,-0.335 (0.104),8.23e-03,7.90e-02,No,14,-0.009 (0.046),8.52e-01,9.37e-01,No,-0.032 (0.019),1.06e-01,4.94e-01,No,486,-0.022 (0.057),6.95e-01,9.72e-01,No,-0.008 (0.018),6.76e-01,8.31e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_precuneus_thickavg,-0.236 (0.297),4.44e-01,8.20e-01,No,-0.111 (0.149),4.74e-01,6.29e-01,No,14,0.052 (0.046),2.54e-01,8.07e-01,No,0.037 (0.019),5.97e-02,4.38e-01,No,486,0.003 (0.057),9.61e-01,9.89e-01,No,0.012 (0.018),5.04e-01,8.02e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_rostralanteriorcingulate_thickavg,0.033 (0.242),8.94e-01,9.72e-01,No,0.317 (0.122),2.48e-02,1.53e-01,No,14,0.015 (0.046),7.49e-01,9.37e-01,No,-0.024 (0.019),2.16e-01,6.51e-01,No,486,-0.043 (0.057),4.47e-01,8.94e-01,No,0.015 (0.018),3.98e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_rostralmiddlefrontal_thickavg,-0.098 (0.261),7.15e-01,9.28e-01,No,-0.278 (0.131),5.79e-02,1.97e-01,No,14,0.122 (0.046),7.41e-03,2.52e-01,No,0.017 (0.019),3.69e-01,7.62e-01,No,486,0.086 (0.057),1.29e-01,6.95e-01,No,-0.018 (0.018),3.28e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_superiorfrontal_thickavg,0.024 (0.306),9.39e-01,9.72e-01,No,0.082 (0.154),6.06e-01,7.10e-01,No,14,0.089 (0.046),5.14e-02,5.71e-01,No,-0.025 (0.019),1.99e-01,6.51e-01,No,486,0.039 (0.056),4.92e-01,9.03e-01,No,-0.038 (0.018),3.60e-02,2.72e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_superiorparietal_thickavg,-0.25 (0.29),4.06e-01,8.15e-01,No,-0.159 (0.146),3.00e-01,4.43e-01,No,14,0.065 (0.046),1.53e-01,5.72e-01,No,0.044 (0.019),2.49e-02,2.42e-01,No,486,0.078 (0.057),1.69e-01,6.95e-01,No,-0.018 (0.018),3.15e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_superiortemporal_thickavg,0.331 (0.271),2.47e-01,7.72e-01,No,0.223 (0.136),1.29e-01,2.58e-01,No,14,-0.018 (0.046),6.95e-01,9.37e-01,No,0.014 (0.019),4.62e-01,7.62e-01,No,486,-0.068 (0.056),2.33e-01,6.95e-01,No,0.03 (0.018),9.50e-02,5.39e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_supramargil_thickavg,0.15 (0.303),6.29e-01,9.05e-01,No,0.099 (0.152),5.30e-01,6.54e-01,No,14,0.049 (0.046),2.90e-01,8.07e-01,No,-0.004 (0.019),8.30e-01,9.40e-01,No,486,0.013 (0.057),8.24e-01,9.88e-01,No,0.009 (0.018),6.34e-01,8.14e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_frontalpole_thickavg,0.007 (0.308),9.83e-01,9.98e-01,No,0.056 (0.155),7.24e-01,8.07e-01,No,14,0.096 (0.046),3.60e-02,5.71e-01,No,-0.011 (0.019),5.55e-01,7.69e-01,No,486,-0.064 (0.057),2.64e-01,6.95e-01,No,-0.006 (0.018),7.62e-01,8.50e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_temporalpole_thickavg,-0.035 (0.195),8.60e-01,9.72e-01,No,0.386 (0.098),2.29e-03,7.35e-02,No,14,-0.01 (0.046),8.23e-01,9.37e-01,No,0.002 (0.02),9.38e-01,9.52e-01,No,486,0.091 (0.057),1.10e-01,6.95e-01,No,0.003 (0.018),8.74e-01,9.15e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_transversetemporal_thickavg,0.161 (0.28),5.79e-01,8.94e-01,No,0.218 (0.141),1.50e-01,2.91e-01,No,14,-0.025 (0.046),5.83e-01,9.37e-01,No,0.03 (0.019),1.20e-01,5.10e-01,No,486,0.04 (0.057),4.76e-01,9.03e-01,No,0.023 (0.018),2.14e-01,6.48e-01,No,323
cortical_thickness,CTQ_Neglect,female,R_insula_thickavg,0.226 (0.214),3.15e-01,7.95e-01,No,0.372 (0.108),5.40e-03,7.35e-02,No,14,-0.044 (0.046),3.41e-01,8.07e-01,No,-0.031 (0.019),1.09e-01,4.94e-01,No,486,0.01 (0.057),8.56e-01,9.88e-01,No,0.017 (0.018),3.42e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,male,L_bankssts_thickavg,-0.438 (0.168),1.81e-02,6.01e-01,No,-0.153 (0.052),8.51e-03,6.43e-02,No,21,-0.106 (0.062),9.06e-02,3.72e-01,No,0.009 (0.025),7.20e-01,9.80e-01,No,265,0.051 (0.079),5.19e-01,9.52e-01,No,-0.02 (0.026),4.54e-01,9.37e-01,No,161
cortical_thickness,CTQ_Neglect,male,L_caudalanteriorcingulate_thickavg,0.081 (0.237),7.36e-01,8.27e-01,No,0.012 (0.073),8.76e-01,9.17e-01,No,21,0.132 (0.062),3.40e-02,2.24e-01,No,-0.015 (0.025),5.49e-01,9.80e-01,No,265,0.038 (0.079),6.33e-01,9.54e-01,No,-0.043 (0.026),9.93e-02,7.54e-01,No,161
cortical_thickness,CTQ_Neglect,male,L_caudalmiddlefrontal_thickavg,-0.258 (0.197),2.07e-01,6.55e-01,No,0.165 (0.061),1.41e-02,9.05e-02,No,21,0.068 (0.062),2.78e-01,6.52e-01,No,-0.022 (0.026),3.85e-01,9.56e-01,No,265,-0.109 (0.079),1.70e-01,8.40e-01,No,0.003 (0.026),9.09e-01,9.62e-01,No,161
cortical_thickness,CTQ_Neglect,male,L_cuneus_thickavg,0.357 (0.222),1.25e-01,6.01e-01,No,0.014 (0.068),8.38e-01,9.04e-01,No,21,-0.025 (0.063),6.86e-01,8.83e-01,No,0.004 (0.026),8.80e-01,9.80e-01,No,265,0.162 (0.079),4.12e-02,7.00e-01,No,0.011 (0.026),6.58e-01,9.37e-01,No,161
cortical_thickness,CTQ_Neglect,male,L_entorhil_thickavg,0.137 (0.187),4.73e-01,8.12e-01,No,0.18 (0.058),5.84e-03,5.05e-02,No,21,-0.12 (0.062),5.53e-02,2.97e-01,No,-0.011 (0.025),6.78e-01,9.80e-01,No,265,0.028 (0.08),7.29e-01,9.70e-01,No,0.019 (0.026),4.78e-01,9.37e-01,No,161
